,Compte,Type,Ticker,Quantité,Average Cost
0,DU1507428,Stock,GD,-52.0,191.02669615
1,DU1507428,Stock,SHW,19.0,538.6526316
2,DU1507428,Stock,FANG,99.0,99.890101
3,DU1507428,Stock,DHI,201.0,49.745
4,DU1507428,Stock,DGX,-95.0,106.3171537
5,DU1507428,Stock,HFC,-186.0,53.71339245
6,DU1507428,Stock,UAL,-113.0,90.25916285
7,DU1507428,Stock,AEE,-130.0,77.79057845
8,DU1507428,Stock,TROW,-86.0,116.62583835
9,DU1507428,Stock,HAS,84.0,119.50190475
10,DU1507428,Stock,ALL,-94.0,106.9370287
11,DU1507428,Stock,ALK,-154.0,64.7820461
12,DU1507428,Stock,BK,215.0,46.4182558
13,DU1507428,Stock,TXT,189.0,52.795291
14,DU1507428,Stock,TGT,93.0,107.2407527
15,DU1507428,Stock,NUE,188.0,52.71531915
16,DU1507428,Stock,COG,550.0,18.195
17,DU1507428,Stock,TFX,-30.0,337.91955335
18,DU1507428,Stock,DRI,-80.0,125.9947725
19,DU1507428,Stock,NOV,441.0,22.09726755
20,DU1507428,Stock,AOS,-204.0,49.0538657
21,DU1507428,Stock,HRL,-232.0,43.2912263
22,DU1507428,Stock,LNC,164.0,60.66609755
23,DU1507428,Stock,FLS,202.0,49.115
24,DU1507428,Stock,JEC,-107.0,93.3486028
25,DU1507428,Stock,ADSK,65.0,153.0153846
26,DU1507428,Stock,ALXN,93.0,107.6907527
27,DU1507428,Stock,AIZ,-80.0,126.80475625
28,DU1507428,Stock,CMCSA,-217.0,46.34392165
29,DU1507428,Stock,RE,-38.0,259.8881842
30,DU1507428,Stock,MDT,-92.0,109.33674785
31,DU1507428,Stock,LEN,187.0,53.2253476
32,DU1507428,Stock,CHTR,-24.0,423.78944165
33,DU1507428,Stock,NWSA,-712.0,14.1745875
34,DU1507428,Stock,CCI,-73.0,141.08326165
35,DU1507428,Stock,WYNN,-88.0,113.78616135
36,DU1507428,Stock,AMGN,-52.0,195.06661155
37,DU1507428,Stock,WHR,67.0,147.73492535
38,DU1507428,Stock,MPC,-191.0,53.34354085
39,DU1507428,Stock,AIG,-178.0,56.49309325
40,DU1507428,Stock,DISH,-278.0,36.48412555
41,DU1507428,Stock,IPGP,70.0,141.6942857
42,DU1507428,Stock,BR,-79.0,126.91459495
43,DU1507428,Stock,IVZ,580.0,17.005
44,DU1507428,Stock,MAA,-77.0,129.5342117
45,DU1507428,Stock,COST,35.0,289.29857145
46,DU1507428,Stock,JNJ,-77.0,129.7242078
47,DU1507428,Stock,KMX,-116.0,85.8994819
48,DU1507428,Stock,HSY,-66.0,153.1415591
49,DU1507428,Stock,PPG,85.0,117.3817647
50,DU1507428,Stock,ECL,51.0,195.22960785
51,DU1507428,Stock,EXPE,75.0,132.64333335
52,DU1507428,Stock,DLR,-78.0,128.1944064
53,DU1507428,Stock,MO,241.0,41.495
54,DU1507428,Stock,HCA,77.0,126.162987
55,DU1507428,Stock,FLIR,190.0,52.74526315
56,DU1507428,Stock,PPL,-322.0,31.1249199
57,DU1507428,Stock,TSCO,104.0,95.8596154
58,DU1507428,Stock,ORLY,-26.0,390.9833269
59,DU1507428,Stock,FTI,388.0,24.885
60,DU1507428,Stock,VMC,-69.0,147.53233335
61,DU1507428,Stock,EA,101.0,97.919901
62,DU1507428,Stock,APTV,111.0,89.689009
63,DU1507428,Stock,BWA,259.0,38.548861
64,DU1507428,Stock,CERN,147.0,67.9068027
65,DU1507428,Stock,FBHS,187.0,52.3753476
66,DU1507428,Stock,CNC,219.0,45.555
67,DU1507428,Stock,MOS,458.0,21.755
68,DU1507428,Stock,TWTR,-232.0,43.26398535
69,DU1507428,Stock,JEF,494.0,19.605
70,DU1507428,Stock,FRC,105.0,95.3795238
71,DU1507428,Stock,ALB,147.0,67.6468027
72,DU1507428,Stock,KIM,-499.0,20.12446435
73,DU1507428,Stock,WFC,205.0,48.635
74,DU1507428,Stock,MAS,-243.0,41.204028
75,DU1507428,Stock,HPE,660.0,14.915
76,DU1507428,Stock,BIIB,42.0,239.1138095
77,DU1507428,Stock,EXR,-86.0,117.5758186
78,DU1507428,Stock,HPQ,529.0,18.8733554
79,DU1507428,Stock,KO,185.0,54.0754054
80,DU1507428,Stock,SBUX,-110.0,90.89072635
81,DU1507428,Stock,D,-128.0,79.10043125
