,Compte,Type,Ticker,Quantité,Average Cost
0,DU1507429,Stock,MPC,180.0,59.28555555
1,DU1507429,Stock,WHR,-65.0,154.6012954
2,DU1507429,Stock,AMZN,6.0,1746.39666665
3,DU1507429,Stock,HES,-158.0,62.56225695
4,DU1507429,Stock,CHTR,-24.0,405.209825
5,DU1507429,Stock,CCL,-456.0,43.1689873
6,DU1507429,Stock,MDT,91.0,109.770989
7,DU1507429,Stock,CMCSA,222.0,45.1004955
8,DU1507429,Stock,HCP,282.0,35.3801773
9,DU1507429,Stock,RTN,-51.0,197.43618625
10,DU1507429,Stock,ADSK,68.0,150.0063456
11,DU1507429,Stock,MLM,-37.0,267.1573243
12,DU1507429,Stock,FB,55.0,181.2681818
13,DU1507429,Stock,MNST,170.0,58.54588235
14,DU1507429,Stock,RCL,-94.0,107.2170234
15,DU1507429,Stock,WDC,-164.0,61.19251645
16,DU1507429,Stock,GD,54.0,186.6485185
17,DU1507429,Stock,CBRE,191.0,52.4152356
18,DU1507429,Stock,MAS,-242.0,41.42402355
19,DU1507429,Stock,BSX,237.0,42.445
20,DU1507429,Stock,CVS,159.0,62.8362893
21,DU1507429,Stock,ULTA,42.0,238.8438095
22,DU1507429,Stock,WU,456.0,22.08254385
23,DU1507429,Stock,CNC,218.0,45.775
24,DU1507429,Stock,MCHP,-108.0,92.6168528
25,DU1507429,Stock,CERN,-147.0,68.28166465
26,DU1507429,Stock,BWA,-277.0,35.99413575
27,DU1507429,Stock,VNO,-157.0,63.7421917
28,DU1507429,Stock,MKC,-62.0,160.36043225
29,DU1507429,Stock,VMC,-66.0,151.6515894
30,DU1507429,Stock,UTX,73.0,138.23369865
31,DU1507429,Stock,FLIR,187.0,53.9553476
32,DU1507429,Stock,TRIP,264.0,37.9260606
33,DU1507429,Stock,EXPE,75.0,133.60333335
34,DU1507429,Stock,PPG,-86.0,116.5058407
35,DU1507429,Stock,CXO,140.0,70.51714285
36,DU1507429,Stock,MAA,-77.0,129.9642039
37,DU1507429,Stock,LUV,182.0,54.8554945
38,DU1507429,Stock,DISH,-286.0,34.6741633
39,DU1507429,Stock,AIV,-194.0,51.5436593
40,DU1507429,Stock,CHRW,118.0,84.9762712
41,DU1507429,Stock,CTSH,167.0,60.005988
42,DU1507429,Stock,SNA,-65.0,152.2413446
43,DU1507429,Stock,AIZ,79.0,127.61594935
44,DU1507429,Stock,FLS,-217.0,46.31120325
45,DU1507429,Stock,AVGO,72.0,277.0277778
46,DU1507429,Stock,HRL,229.0,43.7637336
47,DU1507429,Stock,HRB,422.0,23.725
48,DU1507429,Stock,COG,-584.0,16.98767995
49,DU1507429,Stock,C,-144.0,69.15150485
50,DU1507429,Stock,HST,591.0,16.815
51,DU1507429,Stock,ETFC,238.0,42.505
52,DU1507429,Stock,ALLE,98.0,101.8802041
53,DU1507429,Stock,SHW,18.0,546.00555555
54,DU1507429,Stock,COO,33.0,300.06030305
55,DU1507429,Stock,SBUX,-111.0,90.7089937
56,DU1507429,Stock,BIIB,42.0,236.9138095
57,DU1507429,Stock,SCHW,-240.0,41.6140196
58,DU1507429,Stock,PVH,-115.0,86.9093861
59,DU1507429,Stock,MU,-206.0,45.48364805
60,DU1507429,Stock,MSFT,-72.0,139.38310695
61,DU1507429,Stock,CVX,-83.0,119.33536265
62,DU1507429,Stock,TSCO,-113.0,89.08918675
63,DU1507429,Stock,HCA,82.0,121.5221951
64,DU1507429,Stock,KMX,116.0,86.3372414
65,DU1507429,Stock,CRM,66.0,153.1551515
66,DU1507429,Stock,EIX,-131.0,75.7406794
67,DU1507429,Stock,ANTM,-84.0,239.9280095
68,DU1507429,Stock,MRO,-820.0,11.94341415
69,DU1507429,Stock,STZ,49.0,205.02040815
70,DU1507429,Stock,AIG,177.0,56.6356497
71,DU1507429,Stock,CFG,-570.0,35.46414685
72,DU1507429,Stock,DRE,-299.0,33.4141893
73,DU1507429,Stock,APH,-104.0,96.0986606
74,DU1507429,Stock,XEC,207.0,48.005
75,DU1507429,Stock,TIF,110.0,90.9681818
76,DU1507429,Stock,PXD,-79.0,124.5446443
77,DU1507429,Stock,ALK,154.0,65.00541105
78,DU1507429,Stock,TTWO,78.0,127.9028205
79,DU1507429,Stock,DHI,-193.0,51.9936233
80,DU1507429,Stock,IPG,-471.0,21.19444225
81,DU1507429,Stock,RSG,116.0,86.5310345
82,DU1507429,Stock,WFC,204.0,50.325
83,DU1507429,Stock,NOC,-26.0,381.1835269
84,DU1507429,Stock,NCLH,188.0,53.1606383
85,DU1507429,Stock,WAB,-137.0,73.0175664
86,DU1507429,Stock,HON,60.0,166.31666665
87,DU1507429,Stock,MOS,500.0,20.073
88,DU1507429,Stock,NKE,-109.0,92.01880185
