,Compte,Type,Ticker,Quantité,Average Cost
0,DU1507427,Stock,SWKS,125.0,79.918
1,DU1507427,Stock,JNPR,-420.0,24.35151975
2,DU1507427,Stock,GD,-54.0,186.43750275
3,DU1507427,Stock,IPG,472.0,21.205
4,DU1507427,Stock,DHI,-192.0,52.103594
5,DU1507427,Stock,WDC,-165.0,60.55256665
6,DU1507427,Stock,ALK,-155.0,64.58209235
7,DU1507427,Stock,CAH,209.0,47.995
8,DU1507427,Stock,XEL,155.0,64.7364516
9,DU1507427,Stock,CAT,-78.0,128.50004125
10,DU1507427,Stock,NUE,190.0,52.25526315
11,DU1507427,Stock,REG,147.0,67.8768027
12,DU1507427,Stock,TMUS,-125.0,79.79022915
13,DU1507427,Stock,MLM,-38.0,266.31805175
14,DU1507427,Stock,JEC,-109.0,91.5988101
15,DU1507427,Stock,ALXN,94.0,106.3306383
16,DU1507427,Stock,HCP,285.0,35.135
17,DU1507427,Stock,PXD,74.0,134.6235135
18,DU1507427,Stock,XEC,197.0,50.81507615
19,DU1507427,Stock,CCL,-210.0,47.60389545
20,DU1507427,Stock,MDT,-90.0,110.9864722
21,DU1507427,Stock,CHTR,-24.0,420.61950645
22,DU1507427,Stock,AMZN,6.0,1784.16666665
23,DU1507427,Stock,NWSA,-719.0,13.90459305
24,DU1507427,Stock,ADS,77.0,130.202987
25,DU1507427,Stock,WHR,67.0,148.61492535
26,DU1507427,Stock,MPC,-182.0,54.98324835
27,DU1507427,Stock,ROL,293.0,34.155
28,DU1507427,Stock,ROK,62.0,162.39612905
29,DU1507427,Stock,WCG,-37.0,269.16728155
30,DU1507427,Stock,HSY,-65.0,153.6113169
31,DU1507427,Stock,SPG,-65.0,154.71129385
32,DU1507427,Stock,FITB,-360.0,27.7643061
33,DU1507427,Stock,PPG,-85.0,118.07567185
34,DU1507427,Stock,TRIP,255.0,39.135
35,DU1507427,Stock,DLR,-79.0,126.0846125
36,DU1507427,Stock,JWN,-312.0,32.1442154
37,DU1507427,Stock,ORLY,-25.0,397.03166145
38,DU1507427,Stock,VMC,-67.0,149.38186305
39,DU1507427,Stock,PSX,-96.0,104.1873074
40,DU1507427,Stock,BWA,-273.0,36.81690265
41,DU1507427,Stock,CNC,215.0,46.475
42,DU1507427,Stock,MCHP,-109.0,91.72880765
43,DU1507427,Stock,ULTA,44.0,228.77272725
44,DU1507427,Stock,CVS,158.0,63.48734175
45,DU1507427,Stock,WAB,135.0,74.0074074
46,DU1507427,Stock,NOC,-27.0,367.39523705
47,DU1507427,Stock,BSX,-232.0,43.19398665
48,DU1507427,Stock,MAS,247.0,40.595
49,DU1507427,Stock,CBRE,189.0,52.915291
50,DU1507427,Stock,VLO,121.0,82.97826445
51,DU1507427,Stock,NTRS,106.0,94.46943395
52,DU1507427,Stock,UAL,-114.0,88.01928685
53,DU1507427,Stock,LEG,-246.0,40.7240378
54,DU1507427,Stock,SRE,70.0,142.5142857
55,DU1507427,Stock,C,144.0,68.95694445
56,DU1507427,Stock,ACN,52.0,193.35923075
57,DU1507427,Stock,DVN,382.0,26.155
58,DU1507427,Stock,BDX,-40.0,253.0096425
59,DU1507427,Stock,PG,82.0,122.4621951
60,DU1507427,Stock,BEN,-342.0,29.27427485
61,DU1507427,Stock,COG,-556.0,18.00450825
62,DU1507427,Stock,LLY,-86.0,115.9158535
63,DU1507427,Stock,NOV,443.0,22.5530587
64,DU1507427,Stock,AOS,-210.0,47.63389485
65,DU1507427,Stock,HRL,-236.0,42.47400165
66,DU1507427,Stock,FLS,211.0,47.485
67,DU1507427,Stock,LNC,-165.0,60.60256605
68,DU1507427,Stock,LOW,90.0,110.9111111
69,DU1507427,Stock,SNA,-64.0,155.38103905
70,DU1507427,Stock,PNW,-103.0,96.96816505
71,DU1507427,Stock,PKG,96.0,103.98041665
72,DU1507427,Stock,VIAB,400.0,24.995
73,DU1507427,Stock,AMGN,51.0,197.34960785
74,DU1507427,Stock,FCX,954.0,10.325
75,DU1507427,Stock,IVZ,-590.0,16.9945291
76,DU1507427,Stock,ALGN,54.0,186.9285185
77,DU1507427,Stock,STZ,49.0,206.14040815
78,DU1507427,Stock,CI,-62.0,161.04041775
79,DU1507427,Stock,EL,-52.0,191.5066846
80,DU1507427,Stock,KMX,118.0,84.7584746
81,DU1507427,Stock,AMG,-117.0,85.46956495
82,DU1507427,Stock,HCA,81.0,123.6823457
83,DU1507427,Stock,ED,-109.0,92.5887899
84,DU1507427,Stock,TSCO,-109.0,92.1339369
85,DU1507427,Stock,K,157.0,63.7000637
86,DU1507427,Stock,KR,389.0,25.735
87,DU1507427,Stock,EA,-102.0,97.9680489
88,DU1507427,Stock,FLT,35.0,288.44857145
89,DU1507427,Stock,FBHS,189.0,52.865291
90,DU1507427,Stock,MU,-204.0,49.23386175
91,DU1507427,Stock,EOG,-124.0,80.83014275
92,DU1507427,Stock,XLNX,-104.0,96.34827115
93,DU1507427,Stock,HPQ,541.0,18.48727355
94,DU1507427,Stock,IR,-81.0,122.8549919
95,DU1507427,Stock,KO,184.0,54.2554348
96,DU1507427,Stock,EMN,-138.0,72.27113845
