,Compte,Type,Ticker,Quantité,Average Cost
0,DU1507429,Stock,MPC,180.0,59.28555555
1,DU1507429,Stock,WHR,-65.0,154.6012954
2,DU1507429,Stock,NWSA,-724.0,13.85459405
3,DU1507429,Stock,AMZN,6.0,1746.39666665
4,DU1507429,Stock,HES,-158.0,62.56225695
5,DU1507429,Stock,CHTR,-24.0,405.209825
6,DU1507429,Stock,CINF,-87.0,115.99598505
7,DU1507429,Stock,CCL,-456.0,43.1689873
8,DU1507429,Stock,MDT,91.0,109.770989
9,DU1507429,Stock,CMCSA,222.0,45.1004955
10,DU1507429,Stock,HCP,282.0,35.3801773
11,DU1507429,Stock,RTN,-51.0,197.43618625
12,DU1507429,Stock,ADSK,68.0,150.0063456
13,DU1507429,Stock,FB,55.0,181.2681818
14,DU1507429,Stock,GS,-48.0,209.14471875
15,DU1507429,Stock,MNST,170.0,58.54588235
16,DU1507429,Stock,WBA,-184.0,54.54331685
17,DU1507429,Stock,RCL,-94.0,107.2170234
18,DU1507429,Stock,WDC,-164.0,61.19251645
19,DU1507429,Stock,MGM,366.0,27.4295355
20,DU1507429,Stock,GD,54.0,186.6485185
21,DU1507429,Stock,CBRE,191.0,52.4152356
22,DU1507429,Stock,MAS,-242.0,41.42402355
23,DU1507429,Stock,BSX,237.0,42.445
24,DU1507429,Stock,CVS,159.0,62.8362893
25,DU1507429,Stock,WU,456.0,22.08254385
26,DU1507429,Stock,XRX,329.0,30.4732371
