,Compte,Type,Ticker,Quantité,Average Cost
0,DU1507428,Stock,HAS,82.0,122.2121951
1,DU1507428,Stock,CAH,-202.0,49.693852
2,DU1507428,Stock,WBA,-175.0,57.95296685
3,DU1507428,Stock,VTR,-169.0,58.76274735
4,DU1507428,Stock,MLM,-38.0,266.31805265
5,DU1507428,Stock,CMCSA,-221.0,45.1339466
6,DU1507428,Stock,VRTX,-48.0,209.3547125
7,DU1507428,Stock,CCL,-232.0,43.119678
8,DU1507428,Stock,MDT,-93.0,107.51690215
9,DU1507428,Stock,CINF,88.0,114.20136365
10,DU1507428,Stock,IRM,304.0,32.8513158
11,DU1507428,Stock,CHTR,-23.0,429.1275174
12,DU1507428,Stock,AMZN,1.0,1821.99
13,DU1507428,Stock,NWS,-704.0,14.2073709
14,DU1507428,Stock,MCK,66.0,149.9151515
15,DU1507428,Stock,WHR,-62.0,162.23039355
16,DU1507428,Stock,CDNS,156.0,64.15641025
17,DU1507428,Stock,VAR,83.0,120.5520482
18,DU1507428,Stock,FDX,64.0,155.975625
19,DU1507428,Stock,MAA,-77.0,129.5342117
20,DU1507428,Stock,LYB,-119.0,84.2297336
21,DU1507428,Stock,EXPE,74.0,135.4835135
22,DU1507428,Stock,UTX,-68.0,147.48212205
23,DU1507428,Stock,VMC,68.0,147.7447059
24,DU1507428,Stock,PSX,84.0,117.43190475
25,DU1507428,Stock,BWA,-221.0,45.313943
26,DU1507428,Stock,MCHP,-107.0,93.5451402
27,DU1507428,Stock,CNC,-167.0,59.26266585
28,DU1507428,Stock,AVB,46.0,214.98173915
29,DU1507428,Stock,WU,456.0,21.945
30,DU1507428,Stock,XRX,-294.0,34.13417415
31,DU1507428,Stock,ULTA,41.0,245.38439025
32,DU1507428,Stock,CVS,137.0,72.10729925
33,DU1507428,Stock,MAR,-76.0,132.2478013
34,DU1507428,Stock,EBAY,282.0,35.115
35,DU1507428,Stock,VFC,119.0,84.32361345
36,DU1507428,Stock,BSX,240.0,41.655
37,DU1507428,Stock,MAS,-224.0,44.99394955
38,DU1507428,Stock,CBRE,-187.0,53.51342565
39,DU1507428,Stock,VLO,99.0,101.030101
40,DU1507428,Stock,COO,4.0,302.08
41,DU1507428,Stock,DGX,97.0,103.3803093
42,DU1507428,Stock,ETFC,244.0,40.7907377
43,DU1507428,Stock,C,-133.0,74.66081655
44,DU1507428,Stock,COG,-533.0,18.7644925
45,DU1507428,Stock,COF,-102.0,96.86807155
46,DU1507428,Stock,CSCO,-216.0,46.463919
47,DU1507428,Stock,FLS,204.0,48.775
