,Compte,Type,Ticker,Quantité,Average Cost
0,DU1507428,Stock,MGM,-370.0,27.0624289
1,DU1507428,Stock,HAS,84.0,119.50190475
2,DU1507428,Stock,CAH,209.0,47.995
3,DU1507428,Stock,WBA,-184.0,54.54331685
4,DU1507428,Stock,MLM,-38.0,266.31805265
5,DU1507428,Stock,HCP,-280.0,35.80413965
6,DU1507428,Stock,CMCSA,222.0,44.995
7,DU1507428,Stock,MDT,94.0,105.8906383
8,DU1507428,Stock,CINF,-87.0,115.99598505
9,DU1507428,Stock,AMZN,1.0,1821.99
10,DU1507428,Stock,NWSA,-712.0,14.1745875
11,DU1507428,Stock,CDNS,156.0,64.15641025
12,DU1507428,Stock,LUV,-192.0,52.1535927
13,DU1507428,Stock,VAR,-87.0,115.35599885
14,DU1507428,Stock,FDX,71.0,139.7540845
15,DU1507428,Stock,MAA,-77.0,129.5342117
16,DU1507428,Stock,LYB,-119.0,84.2297336
17,DU1507428,Stock,EXPE,75.0,132.64333335
18,DU1507428,Stock,TRIP,261.0,37.855
19,DU1507428,Stock,UTX,73.0,137.82369865
20,DU1507428,Stock,VMC,69.0,145.75449275
21,DU1507428,Stock,MKC,-61.0,165.0600705
22,DU1507428,Stock,BWA,-277.0,36.16413215
23,DU1507428,Stock,AVB,-47.0,213.8141787
24,DU1507428,Stock,TWTR,-232.0,43.26398535
25,DU1507428,Stock,WU,456.0,21.945
26,DU1507428,Stock,XRX,329.0,30.395
27,DU1507428,Stock,CVS,158.0,63.4863291
28,DU1507428,Stock,CBRE,189.0,52.915291
29,DU1507428,Stock,VLO,120.0,83.71833335
30,DU1507428,Stock,COO,4.0,302.08
31,DU1507428,Stock,ETFC,-275.0,36.43412655
32,DU1507428,Stock,COG,-586.0,17.09452695
33,DU1507428,Stock,CSCO,-216.0,46.463919
34,DU1507428,Stock,AIZ,-81.0,123.43498025
35,DU1507428,Stock,CTSH,167.0,60.0063473
36,DU1507428,Stock,RE,-38.0,259.8881842
37,DU1507428,Stock,CHRW,118.0,84.9884746
38,DU1507428,Stock,AIV,-24.0,51.8971375
39,DU1507428,Stock,WRK,35.0,35.98857145
40,DU1507428,Stock,STZ,49.0,206.14040815
41,DU1507428,Stock,MRO,-820.0,12.1946284
42,DU1507428,Stock,CL,-142.0,70.53137885
43,DU1507428,Stock,CI,-8.0,164.8814625
44,DU1507428,Stock,CRM,66.0,152.6751515
45,DU1507428,Stock,KMX,118.0,84.7401695
46,DU1507428,Stock,CHD,17.0,72.97882355
47,DU1507428,Stock,MO,241.0,41.495
48,DU1507428,Stock,SLG,127.0,78.667874
49,DU1507428,Stock,TSCO,-109.0,91.96880275
50,DU1507428,Stock,MU,-204.0,49.15386325
51,DU1507428,Stock,JEF,494.0,19.605
52,DU1507428,Stock,XLNX,-104.0,96.34827115
53,DU1507428,Stock,IPG,488.0,20.545
54,DU1507428,Stock,ALL,-94.0,106.9370287
55,DU1507428,Stock,AME,-115.0,87.29937825
56,DU1507428,Stock,AMD,353.0,28.3534986
57,DU1507428,Stock,TFX,-30.0,337.91955335
58,DU1507428,Stock,JBHT,92.0,107.98
59,DU1507428,Stock,PXD,-79.0,126.09461265
60,DU1507428,Stock,TIF,13.0,93.6869231
61,DU1507428,Stock,APH,-104.0,95.9544327
62,DU1507428,Stock,ADS,10.0,131.27
63,DU1507428,Stock,DISCK,-401.0,25.112391
64,DU1507428,Stock,IBM,71.0,141.6740845
65,DU1507428,Stock,AEP,107.0,93.2093458
66,DU1507428,Stock,HSY,-66.0,153.1415591
67,DU1507428,Stock,ADI,-92.0,108.7867598
68,DU1507428,Stock,SPB,12.0,51.35
69,DU1507428,Stock,HON,60.0,166.09666665
70,DU1507428,Stock,ALB,147.0,67.6468027
71,DU1507428,Stock,AFL,-196.0,51.1137209
72,DU1507428,Stock,IEX,7.0,167.13285715
73,DU1507428,Stock,LMT,-3.0,396.71833335
74,DU1507428,Stock,AEE,127.0,78.667874
75,DU1507428,Stock,TROW,90.0,110.4511111
76,DU1507428,Stock,DVN,454.0,21.85737885
77,DU1507428,Stock,BDX,-40.0,253.0096425
78,DU1507428,Stock,TXT,212.0,47.350283
79,DU1507428,Stock,BEN,370.0,27.005
80,DU1507428,Stock,LLY,89.0,112.60123595
81,DU1507428,Stock,LRCX,42.0,234.0138095
82,DU1507428,Stock,NOV,-491.0,20.42445805
83,DU1507428,Stock,LOW,-92.0,109.76673915
84,DU1507428,Stock,UNP,60.0,165.49666665
85,DU1507428,Stock,LEN,187.0,53.2253476
86,DU1507428,Stock,UHS,68.0,147.0647059
87,DU1507428,Stock,IVZ,-591.0,16.9445301
88,DU1507428,Stock,AVY,-89.0,112.61507755
89,DU1507428,Stock,AXP,84.0,118.84190475
90,DU1507428,Stock,TJX,180.0,55.63555555
91,DU1507428,Stock,JNJ,-77.0,129.7242078
92,DU1507428,Stock,AMG,-15.0,85.72144
93,DU1507428,Stock,ATO,-88.0,114.2061534
94,DU1507428,Stock,K,20.0,63.91
95,DU1507428,Stock,TDG,19.0,528.7826316
96,DU1507428,Stock,WLTW,54.0,184.5985185
97,DU1507428,Stock,KR,-408.0,24.539275
98,DU1507428,Stock,MTB,64.0,155.785625
99,DU1507428,Stock,APTV,111.0,89.689009
100,DU1507428,Stock,FLT,35.0,288.44857145
101,DU1507428,Stock,FBHS,187.0,52.3753476
102,DU1507428,Stock,KSS,-26.0,48.7904077
103,DU1507428,Stock,AZO,9.0,1098.3511111
104,DU1507428,Stock,URI,80.0,124.9925
105,DU1507428,Stock,KIM,-998.0,20.17446325
106,DU1507428,Stock,HPE,660.0,14.915
107,DU1507428,Stock,IR,-81.0,122.85499135
108,DU1507428,Stock,KO,185.0,54.0754054
109,DU1507428,Stock,GD,56.0,177.57785715
110,DU1507428,Stock,RHI,-23.0,55.3552565
111,DU1507428,Stock,RCL,-94.0,107.2170234
112,DU1507428,Stock,REG,147.0,67.8768027
113,DU1507428,Stock,GS,-48.0,209.14471875
114,DU1507428,Stock,FB,55.0,181.2681818
115,DU1507428,Stock,ADSK,69.0,144.45449275
116,DU1507428,Stock,RTN,-51.0,197.43657845
117,DU1507428,Stock,ALXN,93.0,107.6907527
118,DU1507428,Stock,PYPL,-99.0,101.67767475
119,DU1507428,Stock,ROK,62.0,162.24903225
120,DU1507428,Stock,CXO,140.0,70.30714285
121,DU1507428,Stock,PPG,-88.0,114.38614885
122,DU1507428,Stock,SHW,18.0,543.70555555
123,DU1507428,Stock,HOLX,-100.0,50.088844
124,DU1507428,Stock,HFC,-186.0,53.71339245
125,DU1507428,Stock,HST,591.0,16.815
126,DU1507428,Stock,HBI,-689.0,14.558774
127,DU1507428,Stock,ACN,52.0,193.35923075
128,DU1507428,Stock,MET,26.0,47.98846155
129,DU1507428,Stock,HRB,422.0,23.725
130,DU1507428,Stock,AVGO,36.0,277.0277778
131,DU1507428,Stock,SIVB,-51.0,195.38622745
132,DU1507428,Stock,TRV,-9.0,146.06574445
133,DU1507428,Stock,ANTM,-5.0,251.09468
134,DU1507428,Stock,ADBE,4.0,282.07
135,DU1507428,Stock,HCA,77.0,126.162987
136,DU1507428,Stock,PVH,-115.0,87.19938
137,DU1507428,Stock,AMP,-74.0,135.1800554
138,DU1507428,Stock,LKQ,-39.0,31.9235795
139,DU1507428,Stock,BIIB,42.0,236.6938095
140,DU1507428,Stock,EXR,-86.0,117.5758186
141,DU1507428,Stock,T,-34.0,37.27969705
142,DU1507428,Stock,SBUX,-119.0,84.7797227
143,DU1507428,Stock,JNPR,-420.0,24.1515238
144,DU1507428,Stock,DHI,-193.0,51.9936233
145,DU1507428,Stock,TTWO,10.0,130.95
146,DU1507428,Stock,DOV,-100.0,100.097809
147,DU1507428,Stock,XEL,155.0,64.7364516
148,DU1507428,Stock,TGT,93.0,107.2407527
149,DU1507428,Stock,NUE,188.0,52.71531915
150,DU1507428,Stock,TMUS,-125.0,79.7902288
151,DU1507428,Stock,DRE,-299.0,33.4541883
152,DU1507428,Stock,AIG,184.0,54.2454348
153,DU1507428,Stock,WCG,-37.0,269.1672811
154,DU1507428,Stock,SWK,-9.0,143.1658
155,DU1507428,Stock,CSX,-152.0,66.1319329
156,DU1507428,Stock,SPG,-8.0,155.2416625
157,DU1507428,Stock,NI,-335.0,29.8842624
158,DU1507428,Stock,JWN,-312.0,32.1442154
159,DU1507428,Stock,PPL,-322.0,31.1249199
160,DU1507428,Stock,FTI,388.0,24.885
161,DU1507428,Stock,NKE,-109.0,91.97880275
162,DU1507428,Stock,DE,-62.0,162.90037905
163,DU1507428,Stock,NOC,-3.0,374.6588
164,DU1507428,Stock,NCLH,23.0,54.03347825
165,DU1507428,Stock,RSG,116.0,86.2786207
166,DU1507428,Stock,D,-128.0,79.10043125
167,DU1507428,Stock,FAST,321.0,30.83811525
168,DU1507428,Stock,FANG,118.0,85.1784746
169,DU1507428,Stock,PHM,-278.0,36.0041356
170,DU1507428,Stock,SRE,-69.0,144.68239275
171,DU1507428,Stock,PFE,279.0,35.865
172,DU1507428,Stock,PG,82.0,122.42317075
173,DU1507428,Stock,ESS,4.0,327.75
174,DU1507428,Stock,NVDA,7.0,179.88285715
175,DU1507428,Stock,ISRG,20.0,512.93
176,DU1507428,Stock,PNW,-103.0,97.37233105
177,DU1507428,Stock,PKG,95.0,105.7605263
178,DU1507428,Stock,VIAB,48.0,25.83083335
179,DU1507428,Stock,FCX,1090.0,9.035
180,DU1507428,Stock,IPGP,78.0,129.1928205
181,DU1507428,Stock,SEE,-251.0,39.8540558
182,DU1507428,Stock,ALGN,54.0,186.9285185
183,DU1507428,Stock,PM,128.0,77.7978125
184,DU1507428,Stock,COST,35.0,289.29857145
185,DU1507428,Stock,ECL,51.0,195.22960785
186,DU1507428,Stock,ED,-108.0,93.14424905
187,DU1507428,Stock,EOG,140.0,71.48714285
