,Compte,Type,Ticker,Quantité,Average Cost
0,DU1507430,Stock,NWSA,-737.0,13.5346007
1,DU1507430,Stock,WHR,-62.0,162.23039355
2,DU1507430,Stock,CDNS,156.0,64.54641025
3,DU1507430,Stock,MCK,72.0,140.00805555
4,DU1507430,Stock,VRTX,-52.0,194.68661925
5,DU1507430,Stock,CCL,-232.0,43.0698513
6,DU1507430,Stock,CINF,88.0,114.97136365
7,DU1507430,Stock,IRM,304.0,32.875
8,DU1507430,Stock,NWS,-704.0,13.9945912
9,DU1507430,Stock,CHTR,-21.0,463.17267145
10,DU1507430,Stock,AMZN,6.0,1727.06666665
11,DU1507430,Stock,HES,-141.0,70.0113397
12,DU1507430,Stock,CMCSA,-221.0,45.0039493
13,DU1507430,Stock,MLM,-38.0,264.9080816
14,DU1507430,Stock,VTR,159.0,62.043522
15,DU1507430,Stock,CAH,-202.0,49.693852
16,DU1507430,Stock,WBA,-175.0,57.95296685
17,DU1507430,Stock,WDC,187.0,53.1053476
18,DU1507430,Stock,MGM,-374.0,26.80560935
19,DU1507430,Stock,CBRE,-187.0,53.5127305
20,DU1507430,Stock,VLO,-110.0,91.57798545
21,DU1507430,Stock,VFC,119.0,84.78840335
22,DU1507430,Stock,CVS,137.0,72.10729925
23,DU1507430,Stock,MAR,-76.0,130.80401445
24,DU1507430,Stock,EBAY,-285.0,34.9652098
25,DU1507430,Stock,BSX,248.0,40.255
26,DU1507430,Stock,XRAY,187.0,53.5753476
27,DU1507430,Stock,MAS,-224.0,44.99394955
28,DU1507430,Stock,XRX,-294.0,34.13417415
29,DU1507430,Stock,ULTA,41.0,245.38439025
30,DU1507430,Stock,MKC,62.0,161.2483871
31,DU1507430,Stock,VMC,68.0,148.6247059
32,DU1507430,Stock,CERN,-147.0,67.83167415
33,DU1507430,Stock,MCHP,-109.0,89.3288578
34,DU1507430,Stock,AVB,-47.0,211.2342319
35,DU1507430,Stock,PSX,-91.0,112.04657255
36,DU1507430,Stock,BWA,-221.0,45.31679365
37,DU1507430,Stock,UTX,-68.0,147.48212205
38,DU1507430,Stock,TRIP,-313.0,32.05421725
39,DU1507430,Stock,EXPE,74.0,135.8735135
40,DU1507430,Stock,MAA,-77.0,130.0842013
41,DU1507430,Stock,LYB,-103.0,97.14816115
42,DU1507430,Stock,LUV,178.0,56.395618
43,DU1507430,Stock,VAR,90.0,115.0011111
44,DU1507430,Stock,NEM,-252.0,39.5119996
45,DU1507430,Stock,AIZ,-78.0,126.94443205
46,DU1507430,Stock,HSIC,-147.0,66.9316925
47,DU1507430,Stock,CHRW,130.0,76.76153845
48,DU1507430,Stock,CTSH,163.0,61.35613495
49,DU1507430,Stock,CSCO,-216.0,46.09392685
50,DU1507430,Stock,COG,-533.0,18.4844983
51,DU1507430,Stock,C,132.0,75.54757575
52,DU1507430,Stock,ETFC,244.0,40.775
53,DU1507430,Stock,DGX,97.0,103.3803093
54,DU1507430,Stock,MXIM,167.0,59.18197605
55,DU1507430,Stock,COO,35.0,288.82857145
56,DU1507430,Stock,CPB,216.0,46.49425925
57,DU1507430,Stock,STX,-172.0,57.6291529
58,DU1507430,Stock,JEF,-514.0,19.3044813
59,DU1507430,Stock,MU,211.0,46.785
60,DU1507430,Stock,MSFT,74.0,134.8535135
61,DU1507430,Stock,CVX,88.0,113.67136365
62,DU1507430,Stock,TSCO,-105.0,94.9883905
63,DU1507430,Stock,CRM,66.0,153.1551515
64,DU1507430,Stock,KMX,-105.0,95.0183905
65,DU1507430,Stock,MRO,-822.0,12.09463055
66,DU1507430,Stock,STZ,52.0,193.23846155
67,DU1507430,Stock,CL,142.0,70.81704225
68,DU1507430,Stock,CI,-60.0,166.87976
69,DU1507430,Stock,PWR,232.0,42.735
70,DU1507430,Stock,CFG,-269.0,37.3341082
71,DU1507430,Stock,TPR,368.0,27.045
72,DU1507430,Stock,QRVO,126.0,79.7479365
73,DU1507430,Stock,TIF,-80.0,125.08479125
74,DU1507430,Stock,XEC,-215.0,46.39857165
75,DU1507430,Stock,JEC,-105.0,94.5284
76,DU1507430,Stock,AMD,-287.0,35.08506065
77,DU1507430,Stock,ALL,-91.0,109.5366242
78,DU1507430,Stock,ALK,142.0,70.87704225
79,DU1507430,Stock,IPG,488.0,20.5929508
80,DU1507430,Stock,AES,-633.0,15.8445529
81,DU1507430,Stock,HON,-56.0,179.10831605
82,DU1507430,Stock,ALB,150.0,66.40666665
83,DU1507430,Stock,ADI,-89.0,112.5863146
84,DU1507430,Stock,HSY,64.0,155.625625
85,DU1507430,Stock,SO,164.0,60.65609755
86,DU1507430,Stock,DISCK,-401.0,25.0843616
87,DU1507430,Stock,WYNN,-83.0,118.5153795
88,DU1507430,Stock,BLL,153.0,65.29653595
89,DU1507430,Stock,BLK,-22.0,456.1549818
90,DU1507430,Stock,UPS,-86.0,116.66490815
91,DU1507430,Stock,LEN,-169.0,59.19273845
92,DU1507430,Stock,UHS,68.0,147.5547059
93,DU1507430,Stock,LOW,-90.0,111.73645665
94,DU1507430,Stock,JPM,-88.0,116.08611365
95,DU1507430,Stock,LLY,89.0,111.77123595
96,DU1507430,Stock,LRCX,37.0,269.63702705
97,DU1507430,Stock,LNC,-165.0,59.8625812
98,DU1507430,Stock,BEN,-357.0,28.338272
99,DU1507430,Stock,IT,69.0,146.24449275
100,DU1507430,Stock,DVN,-440.0,22.196785
101,DU1507430,Stock,BK,214.0,46.78088785
102,DU1507430,Stock,LMT,27.0,374.51703705
103,DU1507430,Stock,AEE,131.0,75.8576336
104,DU1507430,Stock,TROW,-85.0,115.9957153
105,DU1507430,Stock,LEG,-184.0,53.7333337
106,DU1507430,Stock,IR,-76.0,131.1140092
107,DU1507430,Stock,HPE,657.0,15.275
108,DU1507430,Stock,KO,188.0,53.53531915
109,DU1507430,Stock,GOOGL,-8.0,1249.099025
110,DU1507430,Stock,KSS,-177.0,55.893074
111,DU1507430,Stock,GOOG,-8.0,1191.6602125
112,DU1507430,Stock,APTV,122.0,82.4681967
113,DU1507430,Stock,KR,370.0,26.965
114,DU1507430,Stock,MTB,60.0,164.51666665
115,DU1507430,Stock,FBHS,163.0,61.9784049
116,DU1507430,Stock,BBY,-137.0,74.5210387
117,DU1507430,Stock,FLT,-33.0,301.2133424
118,DU1507430,Stock,ATO,89.0,111.94123595
119,DU1507430,Stock,ADP,-62.0,162.4103903
120,DU1507430,Stock,WLTW,54.0,184.5985185
121,DU1507430,Stock,TJX,171.0,58.37584795
122,DU1507430,Stock,KLAC,-57.0,173.9787351
123,DU1507430,Stock,AXP,84.0,119.45190475
124,DU1507430,Stock,UAA,565.0,17.775
125,DU1507430,Stock,AVY,-89.0,112.6063135
126,DU1507430,Stock,ROL,257.0,39.0460895
127,DU1507430,Stock,ABMD,54.0,183.1385185
128,DU1507430,Stock,ROK,60.0,166.66666665
129,DU1507430,Stock,ALXN,92.0,109.21086955
130,DU1507430,Stock,PYPL,99.0,102.010101
131,DU1507430,Stock,ADSK,-65.0,154.2413031
132,DU1507430,Stock,GS,-46.0,219.47359785
133,DU1507430,Stock,RCL,-94.0,107.2170234
134,DU1507430,Stock,CE,-82.0,123.18513535
135,DU1507430,Stock,RHI,-172.0,58.28286045
136,DU1507430,Stock,REGN,33.0,307.03030305
137,DU1507430,Stock,SWKS,-133.0,75.55079775
138,DU1507430,Stock,GD,54.0,184.3485185
139,DU1507430,Stock,SJM,-96.0,104.33730415
140,DU1507430,Stock,FRT,-76.0,131.54978945
141,DU1507430,Stock,FITB,386.0,25.89681345
142,DU1507430,Stock,PPG,-83.0,124.05526505
143,DU1507430,Stock,BR,84.0,118.36190475
144,DU1507430,Stock,SYF,283.0,35.505
145,DU1507430,Stock,TRV,-76.0,131.33400395
146,DU1507430,Stock,SNA,-64.0,158.1409828
147,DU1507430,Stock,HRB,-424.0,23.50439435
148,DU1507430,Stock,SIVB,43.0,235.6932558
149,DU1507430,Stock,HRL,-245.0,40.8540351
150,DU1507430,Stock,MET,-216.0,46.463919
151,DU1507430,Stock,UAL,108.0,92.18925925
152,DU1507430,Stock,ALLE,-99.0,101.0576879
153,DU1507430,Stock,HOLX,207.0,48.505
154,DU1507430,Stock,HBI,-689.0,14.5645794
155,DU1507430,Stock,SHW,17.0,578.25882355
156,DU1507430,Stock,T,-262.0,38.15790765
157,DU1507430,Stock,NTAP,-195.0,49.0167636
158,DU1507430,Stock,BIIB,36.0,278.8477778
159,DU1507430,Stock,EXR,-94.0,106.09704575
160,DU1507430,Stock,SBUX,116.0,86.1786207
161,DU1507430,Stock,SCHW,-230.0,42.93399215
162,DU1507430,Stock,AMP,-72.0,136.7831597
163,DU1507430,Stock,LKQ,316.0,31.645
164,DU1507430,Stock,HCA,-73.0,135.68337395
165,DU1507430,Stock,ANTM,35.0,280.08857145
166,DU1507430,Stock,EIX,-161.0,62.0223857
167,DU1507430,Stock,GPC,-93.0,107.73614515
168,DU1507430,Stock,ORCL,185.0,54.3254054
169,DU1507430,Stock,CCI,74.0,133.2735135
170,DU1507430,Stock,DRE,-284.0,35.25415105
171,DU1507430,Stock,TMUS,121.0,82.70826445
172,DU1507430,Stock,TGT,-91.0,111.756578
173,DU1507430,Stock,NSC,53.0,187.4588679
174,DU1507430,Stock,XEL,159.0,62.9762893
175,DU1507430,Stock,MCO,46.0,218.87173915
176,DU1507430,Stock,JNPR,-388.0,25.7143487
177,DU1507430,Stock,DHI,-184.0,54.0933261
178,DU1507430,Stock,TTWO,85.0,118.4117647
179,DU1507430,Stock,NTRS,-103.0,96.8041874
180,DU1507430,Stock,WFC,-201.0,50.2038418
181,DU1507430,Stock,DAL,-182.0,55.4387335
182,DU1507430,Stock,WAB,127.0,78.607874
183,DU1507430,Stock,NOC,-26.0,381.1835269
184,DU1507430,Stock,NCLH,190.0,52.35526315
185,DU1507430,Stock,NLOK,434.0,23.915
186,DU1507430,Stock,LB,-566.0,17.65451535
187,DU1507430,Stock,DLTR,93.0,108.0007527
188,DU1507430,Stock,DE,-62.0,162.03039675
189,DU1507430,Stock,MOS,-478.0,21.0048226
190,DU1507430,Stock,DLR,-86.0,116.66583835
191,DU1507430,Stock,JWN,271.0,37.49787825
192,DU1507430,Stock,NKE,109.0,91.8391743
193,DU1507430,Stock,CMI,-55.0,182.4779218
194,DU1507430,Stock,FTI,-443.0,22.70441085
195,DU1507430,Stock,NI,382.0,26.185
