,Compte,Type,Ticker,Quantité,Average Cost
0,DU1507429,Stock,NLSN,502.0,19.785
1,DU1507429,Stock,CDNS,156.0,64.54641025
2,DU1507429,Stock,WHR,-62.0,162.23039355
3,DU1507429,Stock,MCK,66.0,149.9151515
4,DU1507429,Stock,NWSA,-756.0,13.00461165
5,DU1507429,Stock,NWS,-737.0,13.2646064
6,DU1507429,Stock,AMZN,6.0,1746.39666665
7,DU1507429,Stock,CINF,88.0,114.97136365
8,DU1507429,Stock,IRM,298.0,33.505
9,DU1507429,Stock,CCL,-232.0,43.0839892
10,DU1507429,Stock,MDT,-88.0,112.1961943
11,DU1507429,Stock,VRTX,-44.0,223.72252275
12,DU1507429,Stock,CMCSA,-225.0,43.5150911
13,DU1507429,Stock,MLM,-38.0,264.9080816
14,DU1507429,Stock,CAT,70.0,141.1942857
15,DU1507429,Stock,VTR,-169.0,58.75440415
16,DU1507429,Stock,WBA,-175.0,57.95296685
17,DU1507429,Stock,CAH,-179.0,54.73316145
18,DU1507429,Stock,WDC,-208.0,47.66197115
19,DU1507429,Stock,MGM,308.0,32.095
20,DU1507429,Stock,CBRE,174.0,56.65574715
21,DU1507429,Stock,MAS,-224.0,44.99394955
22,DU1507429,Stock,XRAY,-175.0,56.60299485
23,DU1507429,Stock,BSX,248.0,40.255
24,DU1507429,Stock,VFC,119.0,84.78840335
25,DU1507429,Stock,CVS,139.0,71.86719425
26,DU1507429,Stock,MAR,-73.0,136.57595755
27,DU1507429,Stock,ULTA,41.0,245.38439025
28,DU1507429,Stock,WU,456.0,22.08254385
29,DU1507429,Stock,XRX,-294.0,34.13417415
30,DU1507429,Stock,TWTR,317.0,30.9223817
31,DU1507429,Stock,AVB,46.0,213.62173915
32,DU1507429,Stock,MCHP,-107.0,91.1386486
33,DU1507429,Stock,PSX,-86.0,114.7258779
34,DU1507429,Stock,MKC,-59.0,167.2094695
35,DU1507429,Stock,VMC,-69.0,141.41246085
36,DU1507429,Stock,L,-203.0,48.3338803
37,DU1507429,Stock,EXPE,75.0,133.60333335
38,DU1507429,Stock,LYB,-103.0,97.14816115
39,DU1507429,Stock,MAA,-77.0,129.9642039
40,DU1507429,Stock,VAR,90.0,115.0011111
41,DU1507429,Stock,LUV,174.0,56.90574715
42,DU1507429,Stock,WRK,-249.0,39.5023763
43,DU1507429,Stock,NEM,-252.0,39.5083488
44,DU1507429,Stock,AIV,185.0,53.4754054
45,DU1507429,Stock,CHRW,129.0,76.41775195
46,DU1507429,Stock,CTSH,-156.0,63.77215065
47,DU1507429,Stock,HSIC,-147.0,66.93808705
48,DU1507429,Stock,CSCO,-216.0,46.09392685
49,DU1507429,Stock,COG,-533.0,18.4844983
50,DU1507429,Stock,C,-133.0,74.58081805
51,DU1507429,Stock,ETFC,244.0,40.775
52,DU1507429,Stock,DGX,-93.0,106.03693335
53,DU1507429,Stock,COO,31.0,315.02225805
54,DU1507429,Stock,STX,-172.0,57.771243
55,DU1507429,Stock,JEF,-488.0,20.31446045
56,DU1507429,Stock,MU,-205.0,47.7929161
57,DU1507429,Stock,CVX,88.0,113.67136365
58,DU1507429,Stock,SLG,-117.0,84.2895889
59,DU1507429,Stock,KMX,-105.0,95.0183905
60,DU1507429,Stock,CRM,66.0,153.1551515
61,DU1507429,Stock,CI,50.0,198.89
62,DU1507429,Stock,MRO,-820.0,11.94341415
63,DU1507429,Stock,STZ,52.0,193.23923075
64,DU1507429,Stock,PWR,244.0,40.705
65,DU1507429,Stock,TPR,368.0,27.05608695
66,DU1507429,Stock,ADS,95.0,105.9205263
67,DU1507429,Stock,CFG,260.0,37.895
68,DU1507429,Stock,QRVO,126.0,79.7479365
69,DU1507429,Stock,APH,-104.0,96.0986606
70,DU1507429,Stock,JEC,106.0,94.00943395
71,DU1507429,Stock,SYY,-120.0,82.01985
72,DU1507429,Stock,AMD,-287.0,35.09415435
73,DU1507429,Stock,ALL,-91.0,109.5366242
74,DU1507429,Stock,VIAC,488.0,40.3439617
75,DU1507429,Stock,AES,-633.0,15.8445529
76,DU1507429,Stock,IPG,440.0,22.225
77,DU1507429,Stock,IEX,61.0,161.89639345
78,DU1507429,Stock,DD,151.0,64.7766225
79,DU1507429,Stock,AFL,-187.0,52.18345295
80,DU1507429,Stock,HON,-55.0,177.98801455
81,DU1507429,Stock,ADI,-89.0,112.58507865
82,DU1507429,Stock,HSY,64.0,155.625625
83,DU1507429,Stock,DISCA,-306.0,32.1942144
84,DU1507429,Stock,SO,163.0,61.00613495
85,DU1507429,Stock,IBM,73.0,135.68369865
86,DU1507429,Stock,DISCK,-329.0,29.9842602
87,DU1507429,Stock,BLK,-22.0,456.1549818
88,DU1507429,Stock,ARNC,-321.0,31.00423895
89,DU1507429,Stock,BLL,151.0,66.2266225
90,DU1507429,Stock,WYNN,80.0,120.9725
91,DU1507429,Stock,UHS,68.0,147.5547059
92,DU1507429,Stock,UPS,-84.0,117.2455488
93,DU1507429,Stock,LNC,-165.0,59.8625812
94,DU1507429,Stock,JPM,-88.0,116.08611365
95,DU1507429,Stock,LLY,89.0,111.75370785
96,DU1507429,Stock,LRCX,37.0,269.63702705
97,DU1507429,Stock,NOV,-448.0,21.91130225
98,DU1507429,Stock,BEN,-357.0,28.3342944
99,DU1507429,Stock,TXT,216.0,46.4088889
100,DU1507429,Stock,BDX,-38.0,257.28823945
101,DU1507429,Stock,BK,214.0,46.8509813
