,Compte,Type,Ticker,Quantité,Average Cost
0,DU1507429,Stock,CDNS,156.0,64.54641025
1,DU1507429,Stock,WHR,-62.0,162.23039355
2,DU1507429,Stock,NWS,-704.0,14.15975825
3,DU1507429,Stock,AMZN,6.0,1746.39666665
4,DU1507429,Stock,CINF,88.0,114.97136365
5,DU1507429,Stock,CCL,-232.0,43.0839892
6,DU1507429,Stock,MDT,-93.0,107.51690215
7,DU1507429,Stock,VRTX,-52.0,194.68661925
8,DU1507429,Stock,CMCSA,223.0,45.2070628
9,DU1507429,Stock,WBA,-175.0,57.95296685
10,DU1507429,Stock,CAH,-202.0,49.693852
11,DU1507429,Stock,WDC,-186.0,54.64337365
12,DU1507429,Stock,VLO,-110.0,91.56889455
13,DU1507429,Stock,CBRE,-187.0,53.5073829
14,DU1507429,Stock,VFC,119.0,84.78840335
15,DU1507429,Stock,EBAY,-266.0,37.3541075
16,DU1507429,Stock,ULTA,41.0,245.38439025
17,DU1507429,Stock,TWTR,333.0,29.955
18,DU1507429,Stock,AVB,-47.0,213.9041766
19,DU1507429,Stock,CERN,-147.0,67.83167415
20,DU1507429,Stock,VNO,-160.0,62.4985869
21,DU1507429,Stock,VMC,68.0,148.6247059
22,DU1507429,Stock,UTX,-68.0,147.48212205
23,DU1507429,Stock,FDX,63.0,158.005873
24,DU1507429,Stock,VAR,90.0,115.0011111
25,DU1507429,Stock,CHRW,-111.0,82.03124595
26,DU1507429,Stock,CSCO,-216.0,46.09392685
27,DU1507429,Stock,COG,-533.0,18.4844983
28,DU1507429,Stock,ETFC,244.0,40.775
29,DU1507429,Stock,CPB,216.0,46.485
30,DU1507429,Stock,COO,35.0,288.82857145
31,DU1507429,Stock,XLNX,110.0,90.9790909
